source,target,weight
"Chen, Peng","Wang, Hao",1
"Chen, Peng","Ren, Yan",1
"Chen, Peng","Ji, Jia",1
"Chen, Peng","Zhao, Xiaoqian",1
"Chen, Peng","Sun, Yongqiao",1
"Chen, Peng","Zhang, Xiaowei",1
"Chen, Peng","Fang, Jianqiu",1
"Chen, Peng","Wang, Jian",1
"Chen, Peng","Liu, Siqi",1
"Chen, Peng","Yu, Jun",1
"Chen, Peng","Zhu, Heng",1
"Chen, Peng","Yang, Huanming",1
"Yin, Jianning","You, Bo",1
"Yin, Jianning","Yin, Ye",1
"Ji, Jia","Yin, Jianning",1
"Yin, Jianning","Zhao, Xiaoqian",1
"Sun, Yongqiao","Yin, Jianning",1
"Yin, Jianning","Zhang, Xiaowei",1
"Fang, Jianqiu","Yin, Jianning",2
"Wang, Jian","Yin, Jianning",1
"Yin, Jianning","Yu, Jun",1
"Yin, Jianning","Zhu, Heng",1
"Yang, Huanming","Yin, Jianning",1
"Wen, Jie","You, Bo",1
"Wen, Jie","Yin, Ye",1
"Ji, Jia","Wen, Jie",5
"Sun, Yongqiao","Wen, Jie",1
"Fang, Jianqiu","Wen, Jie",2
"Wen, Jie","Yu, Jun",4
"Wen, Jie","Zhu, Heng",1
"Wang, Jingqiang","You, Bo",1
"Wang, Jingqiang","Yin, Ye",1
"Ji, Jia","Wang, Jingqiang",3
"Wang, Jingqiang","Zhao, Xiaoqian",2
"Sun, Yongqiao","Wang, Jingqiang",1
"Wang, Jingqiang","Zhang, Xiaowei",2
"Fang, Jianqiu","Wang, Jingqiang",2
"Wang, Jian","Wang, Jingqiang",3
"Wang, Jingqiang","Yu, Jun",2
"Wang, Jingqiang","Zhu, Heng",1
"Wang, Jingqiang","Yang, Huanming",3
"Lin, Liang","You, Bo",1
"Lin, Liang","Yin, Ye",1
"Ji, Jia","Lin, Liang",1
"Lin, Liang","Zhao, Xiaoqian",1
"Lin, Liang","Sun, Yongqiao",1
"Lin, Liang","Zhang, Xiaowei",1
"Fang, Jianqiu","Lin, Liang",2
"Lin, Liang","Wang, Jian",1
"Lin, Liang","Yu, Jun",1
"Lin, Liang","Zhu, Heng",1
"Lin, Liang","Yang, Huanming",1
"Liu, Jinxiu","You, Bo",1
"Liu, Jinxiu","Yin, Ye",1
"Ji, Jia","Liu, Jinxiu",1
"Liu, Jinxiu","Zhao, Xiaoqian",1
"Liu, Jinxiu","Sun, Yongqiao",1
"Liu, Jinxiu","Zhang, Xiaowei",1
"Fang, Jianqiu","Liu, Jinxiu",2
"Liu, Jinxiu","Wang, Jian",1
"Liu, Jinxiu","Yu, Jun",1
"Liu, Jinxiu","Zhu, Heng",1
"Liu, Jinxiu","Yang, Huanming",1
"Yin, Ye","You, Bo",1
"Li, Shuting","You, Bo",1
"Wang, Hao","You, Bo",1
"Ren, Yan","You, Bo",1
"Ji, Jia","You, Bo",1
"You, Bo","Zhao, Xiaoqian",1
"Sun, Yongqiao","You, Bo",1
"You, Bo","Zhang, Xiaowei",1
"Fang, Jianqiu","You, Bo",1
"Wang, Jian","You, Bo",1
"Liu, Siqi","You, Bo",1
"You, Bo","Yu, Jun",1
"You, Bo","Zhu, Heng",1
"Yang, Huanming","You, Bo",1
"Li, Shuting","Yin, Ye",1
"Wang, Hao","Yin, Ye",1
"Ren, Yan","Yin, Ye",1
"Ji, Jia","Yin, Ye",1
"Yin, Ye","Zhao, Xiaoqian",1
"Sun, Yongqiao","Yin, Ye",1
"Yin, Ye","Zhang, Xiaowei",1
"Fang, Jianqiu","Yin, Ye",1
"Wang, Jian","Yin, Ye",1
"Liu, Siqi","Yin, Ye",1
"Yin, Ye","Yu, Jun",1
"Yin, Ye","Zhu, Heng",1
"Yang, Huanming","Yin, Ye",1
"Ji, Jia","Li, Shuting",1
"Li, Shuting","Zhao, Xiaoqian",1
"Li, Shuting","Sun, Yongqiao",1
"Li, Shuting","Zhang, Xiaowei",1
"Fang, Jianqiu","Li, Shuting",2
"Li, Shuting","Wang, Jian",1
"Li, Shuting","Yu, Jun",1
"Li, Shuting","Zhu, Heng",1
"Li, Shuting","Yang, Huanming",1
"Ji, Jia","Wang, Hao",1
"Wang, Hao","Zhao, Xiaoqian",1
"Sun, Yongqiao","Wang, Hao",1
"Wang, Hao","Zhang, Xiaowei",1
"Fang, Jianqiu","Wang, Hao",2
"Wang, Hao","Wang, Jian",1
"Wang, Hao","Yu, Jun",1
"Wang, Hao","Zhu, Heng",1
"Wang, Hao","Yang, Huanming",1
"Ji, Jia","Ren, Yan",1
"Ren, Yan","Zhao, Xiaoqian",1
"Ren, Yan","Sun, Yongqiao",1
"Ren, Yan","Zhang, Xiaowei",1
"Fang, Jianqiu","Ren, Yan",2
"Ren, Yan","Wang, Jian",1
"Ren, Yan","Yu, Jun",1
"Ren, Yan","Zhu, Heng",1
"Ren, Yan","Yang, Huanming",1
"Ji, Jia","Zhao, Xiaoqian",2
"Ji, Jia","Sun, Yongqiao",1
"Fang, Jianqiu","Ji, Jia",1
"Ji, Jia","Liu, Siqi",3
"Ji, Jia","Yu, Jun",5
"Ji, Jia","Zhu, Heng",1
"Sun, Yongqiao","Zhao, Xiaoqian",1
"Fang, Jianqiu","Zhao, Xiaoqian",1
"Yu, Jun","Zhao, Xiaoqian",1
"Zhao, Xiaoqian","Zhu, Heng",1
"Sun, Yongqiao","Zhang, Xiaowei",1
"Fang, Jianqiu","Sun, Yongqiao",1
"Sun, Yongqiao","Wang, Jian",1
"Liu, Siqi","Sun, Yongqiao",1
"Sun, Yongqiao","Yu, Jun",1
"Sun, Yongqiao","Zhu, Heng",1
"Sun, Yongqiao","Yang, Huanming",1
"Fang, Jianqiu","Zhang, Xiaowei",1
"Yu, Jun","Zhang, Xiaowei",2
"Zhang, Xiaowei","Zhu, Heng",1
"Fang, Jianqiu","Wang, Jian",1
"Fang, Jianqiu","Liu, Siqi",2
"Fang, Jianqiu","Yu, Jun",1
"Fang, Jianqiu","Zhu, Heng",1
"Fang, Jianqiu","Yang, Huanming",1
"Wang, Jian","Yu, Jun",5
"Wang, Jian","Zhu, Heng",1
"Liu, Siqi","Yu, Jun",3
"Liu, Siqi","Zhu, Heng",1
"Yu, Jun","Zhu, Heng",1
"Yang, Huanming","Yu, Jun",5
"Yang, Huanming","Zhu, Heng",1
"Chan, Jasper Fuk-Woo","Chan, Kwok-Hung",1
"Chan, Kwok-Hung","Tse, Herman",1
"Chan, Kwok-Hung","Chen, Honglin",1
"Chan, Kwok-Hung","Lau, Candy Choi-Yi",1
"Cai, Jian-Piao","Chan, Kwok-Hung",1
"Chan, Kwok-Hung","Tsang, Alan Ka-Lun",1
"Chan, Kwok-Hung","Xiao, Xincai",1
"Chan, Kwok-Hung","To, Kelvin Kai-Wang",1
"Chan, Kwok-Hung","Lau, Susanna Kar-Pui",1
"Chan, Kwok-Hung","Woo, Patrick Chiu-Yat",1
"Chan, Kwok-Hung","Zheng, Bo-Jiang",1
"Chan, Kwok-Hung","Wang, Ming",1
"Chan, Jasper Fuk-Woo","Tse, Herman",1
"Chan, Jasper Fuk-Woo","Chen, Honglin",1
"Chan, Jasper Fuk-Woo","Lau, Candy Choi-Yi",1
"Cai, Jian-Piao","Chan, Jasper Fuk-Woo",1
"Chan, Jasper Fuk-Woo","Tsang, Alan Ka-Lun",1
"Chan, Jasper Fuk-Woo","Xiao, Xincai",1
"Chan, Jasper Fuk-Woo","To, Kelvin Kai-Wang",1
"Chan, Jasper Fuk-Woo","Lau, Susanna Kar-Pui",1
"Chan, Jasper Fuk-Woo","Woo, Patrick Chiu-Yat",1
"Chan, Jasper Fuk-Woo","Zheng, Bo-Jiang",1
"Chan, Jasper Fuk-Woo","Wang, Ming",1
"Chan, Jasper Fuk-Woo","Yuen, Kwok-Yung",1
"Chen, Honglin","Tse, Herman",1
"Lau, Candy Choi-Yi","Tse, Herman",1
"Cai, Jian-Piao","Tse, Herman",1
"Tsang, Alan Ka-Lun","Tse, Herman",1
"Tse, Herman","Xiao, Xincai",1
"To, Kelvin Kai-Wang","Tse, Herman",1
"Lau, Susanna Kar-Pui","Tse, Herman",1
"Tse, Herman","Woo, Patrick Chiu-Yat",1
"Tse, Herman","Zheng, Bo-Jiang",1
"Tse, Herman","Wang, Ming",1
"Tse, Herman","Yuen, Kwok-Yung",1
"Chen, Honglin","Lau, Candy Choi-Yi",1
"Chen, Honglin","Tsang, Alan Ka-Lun",1
"Chen, Honglin","Xiao, Xincai",1
"Chen, Honglin","To, Kelvin Kai-Wang",1
"Chen, Honglin","Lau, Susanna Kar-Pui",1
"Chen, Honglin","Woo, Patrick Chiu-Yat",1
"Chen, Honglin","Zheng, Bo-Jiang",1
"Chen, Honglin","Wang, Ming",1
"Cai, Jian-Piao","Lau, Candy Choi-Yi",1
"Lau, Candy Choi-Yi","Tsang, Alan Ka-Lun",1
"Lau, Candy Choi-Yi","Xiao, Xincai",1
"Lau, Candy Choi-Yi","To, Kelvin Kai-Wang",1
"Lau, Candy Choi-Yi","Lau, Susanna Kar-Pui",1
"Lau, Candy Choi-Yi","Woo, Patrick Chiu-Yat",1
"Lau, Candy Choi-Yi","Zheng, Bo-Jiang",1
"Lau, Candy Choi-Yi","Wang, Ming",1
"Lau, Candy Choi-Yi","Yuen, Kwok-Yung",1
"Cai, Jian-Piao","Tsang, Alan Ka-Lun",1
"Cai, Jian-Piao","Xiao, Xincai",1
"Cai, Jian-Piao","To, Kelvin Kai-Wang",1
"Cai, Jian-Piao","Lau, Susanna Kar-Pui",1
"Cai, Jian-Piao","Woo, Patrick Chiu-Yat",1
"Cai, Jian-Piao","Zheng, Bo-Jiang",1
"Cai, Jian-Piao","Wang, Ming",1
"Tsang, Alan Ka-Lun","Xiao, Xincai",1
"To, Kelvin Kai-Wang","Tsang, Alan Ka-Lun",1
"Lau, Susanna Kar-Pui","Tsang, Alan Ka-Lun",1
"Tsang, Alan Ka-Lun","Woo, Patrick Chiu-Yat",1
"Tsang, Alan Ka-Lun","Zheng, Bo-Jiang",1
"Tsang, Alan Ka-Lun","Wang, Ming",1
"Tsang, Alan Ka-Lun","Yuen, Kwok-Yung",1
"To, Kelvin Kai-Wang","Xiao, Xincai",1
"Lau, Susanna Kar-Pui","Xiao, Xincai",1
"Woo, Patrick Chiu-Yat","Xiao, Xincai",1
"Xiao, Xincai","Zheng, Bo-Jiang",1
"Wang, Ming","Xiao, Xincai",1
"Xiao, Xincai","Yuen, Kwok-Yung",1
"Lau, Susanna Kar-Pui","To, Kelvin Kai-Wang",1
"To, Kelvin Kai-Wang","Woo, Patrick Chiu-Yat",1
"To, Kelvin Kai-Wang","Zheng, Bo-Jiang",1
"To, Kelvin Kai-Wang","Wang, Ming",1
"To, Kelvin Kai-Wang","Yuen, Kwok-Yung",1
"Lau, Susanna Kar-Pui","Woo, Patrick Chiu-Yat",1
"Lau, Susanna Kar-Pui","Zheng, Bo-Jiang",1
"Lau, Susanna Kar-Pui","Wang, Ming",1
"Lau, Susanna Kar-Pui","Yuen, Kwok-Yung",1
"Woo, Patrick Chiu-Yat","Zheng, Bo-Jiang",1
"Wang, Ming","Woo, Patrick Chiu-Yat",1
"Woo, Patrick Chiu-Yat","Yuen, Kwok-Yung",1
"Wang, Ming","Zheng, Bo-Jiang",1
"Yuen, Kwok-Yung","Zheng, Bo-Jiang",1
"Wang, Ming","Yuen, Kwok-Yung",1
"Chen, Wenbing","Li, Shousong",1
"Chen, Wenbing","Shao, Biying",1
"Chen, Wenbing","Zheng, Teng",1
"Chen, Wenbing","Jiang, Shuxun",1
"Chen, Wenbing","Huang, Xiaorong",1
"Cai, Kaizhen","Chen, Wenbing",1
"Chen, Wenbing","Zhang, Zhideng",1
"Li, Shousong","Shao, Biying",1
"Li, Shousong","Zheng, Teng",1
"Jiang, Shuxun","Li, Shousong",1
"Huang, Xiaorong","Li, Shousong",1
"Cai, Kaizhen","Li, Shousong",1
"Li, Shousong","Zhang, Zhideng",1
"Shao, Biying","Zheng, Teng",1
"Jiang, Shuxun","Shao, Biying",1
"Huang, Xiaorong","Shao, Biying",1
"Cai, Kaizhen","Shao, Biying",1
"Shao, Biying","Zhang, Zhideng",1
"Jiang, Shuxun","Zheng, Teng",1
"Huang, Xiaorong","Zheng, Teng",1
"Cai, Kaizhen","Zheng, Teng",1
"Zhang, Zhideng","Zheng, Teng",1
"Huang, Xiaorong","Jiang, Shuxun",1
"Cai, Kaizhen","Jiang, Shuxun",1
"Jiang, Shuxun","Zhang, Zhideng",1
"Cai, Kaizhen","Huang, Xiaorong",1
"Huang, Xiaorong","Zhang, Zhideng",1
"Cai, Kaizhen","Zhang, Zhideng",1
"Al-Tawfiq, Jaffar A.","Zumla, Alimuddin",2
"Al-Tawfiq, Jaffar A.","Memish, Ziad A.",2
"Memish, Ziad A.","Zumla, Alimuddin",2
"Chan, Jasper F.W.","Li, Kenneth S.M.",1
"Chan, Jasper F.W.","To, Kelvin K.W.",2
"Chan, Jasper F.W.","Cheng, Vincent C.C.",2
"Chan, Jasper F.W.","Chen, Honglin",1
"Chan, Jasper F.W.","Yuen, Kwok-Yung",1
"Li, Kenneth S.M.","To, Kelvin K.W.",1
"Cheng, Vincent C.C.","Li, Kenneth S.M.",1
"Chen, Honglin","Li, Kenneth S.M.",1
"Li, Kenneth S.M.","Yuen, Kwok-Yung",1
"Cheng, Vincent C.C.","To, Kelvin K.W.",2
"Chen, Honglin","To, Kelvin K.W.",1
"To, Kelvin K.W.","Yuen, Kwok-Yung",1
"Chen, Honglin","Cheng, Vincent C.C.",1
"Cheng, Vincent C.C.","Yuen, Kwok-Yung",1
"Chen, Yu","Ke, Min",1
"Ke, Min","Wu, Andong",1
"Ke, Min","Sun, Ying",1
"Ke, Min","Su, Ceyang",1
"Ke, Min","Wu, Hao",1
"Jin, Xu","Ke, Min",1
"Ke, Min","Tao, Jiali",1
"Ke, Min","Wang, Yi",1
"Ke, Min","Ma, Xiao",1
"Ke, Min","Pan, Ji-An",1
"Guo, Deyin","Ke, Min",1
"Chen, Yu","Wu, Andong",1
"Chen, Yu","Sun, Ying",1
"Chen, Yu","Su, Ceyang",1
"Chen, Yu","Wu, Hao",1
"Chen, Yu","Jin, Xu",1
"Chen, Yu","Tao, Jiali",1
"Chen, Yu","Wang, Yi",1
"Chen, Yu","Ma, Xiao",1
"Chen, Yu","Pan, Ji-An",1
"Sun, Ying","Wu, Andong",1
"Su, Ceyang","Wu, Andong",1
"Wu, Andong","Wu, Hao",1
"Jin, Xu","Wu, Andong",1
"Tao, Jiali","Wu, Andong",1
"Wang, Yi","Wu, Andong",1
"Ma, Xiao","Wu, Andong",1
"Pan, Ji-An","Wu, Andong",1
"Guo, Deyin","Wu, Andong",1
"Su, Ceyang","Sun, Ying",1
"Sun, Ying","Wu, Hao",1
"Jin, Xu","Sun, Ying",1
"Sun, Ying","Tao, Jiali",1
"Sun, Ying","Wang, Yi",1
"Ma, Xiao","Sun, Ying",1
"Pan, Ji-An","Sun, Ying",1
"Guo, Deyin","Sun, Ying",1
"Su, Ceyang","Wu, Hao",1
"Jin, Xu","Su, Ceyang",1
"Su, Ceyang","Tao, Jiali",1
"Su, Ceyang","Wang, Yi",1
"Ma, Xiao","Su, Ceyang",1
"Pan, Ji-An","Su, Ceyang",1
"Guo, Deyin","Su, Ceyang",1
"Jin, Xu","Wu, Hao",1
"Tao, Jiali","Wu, Hao",1
"Wang, Yi","Wu, Hao",1
"Ma, Xiao","Wu, Hao",1
"Pan, Ji-An","Wu, Hao",1
"Guo, Deyin","Wu, Hao",1
"Jin, Xu","Tao, Jiali",1
"Jin, Xu","Wang, Yi",1
"Jin, Xu","Ma, Xiao",1
"Jin, Xu","Pan, Ji-An",1
"Guo, Deyin","Jin, Xu",1
"Tao, Jiali","Wang, Yi",1
"Ma, Xiao","Tao, Jiali",1
"Pan, Ji-An","Tao, Jiali",1
"Guo, Deyin","Tao, Jiali",1
"Ma, Xiao","Wang, Yi",1
"Pan, Ji-An","Wang, Yi",1
"Guo, Deyin","Wang, Yi",1
"Ma, Xiao","Pan, Ji-An",1
"Guo, Deyin","Ma, Xiao",1
"Guo, Deyin","Pan, Ji-An",1
"Nieto-Torres, Jose L.","VerdiÃ¡-BÃ¡guena, Carmina",2
"Alcaraz, Antonio","VerdiÃ¡-BÃ¡guena, Carmina",2
"DeDiego, Marta L.","VerdiÃ¡-BÃ¡guena, Carmina",2
"Enjuanes, Luis","VerdiÃ¡-BÃ¡guena, Carmina",2
"Aguilella, Vicente M.","VerdiÃ¡-BÃ¡guena, Carmina",2
"Alcaraz, Antonio","Nieto-Torres, Jose L.",3
"Aguilella, Vicente M.","Nieto-Torres, Jose L.",3
"Alcaraz, Antonio","DeDiego, Marta L.",3
"Aguilella, Vicente M.","DeDiego, Marta L.",3
"Kindler, Eveline","Thiel, Volker",1
"Li, Yan","Surya, Wahyu",1
"Surya, Wahyu","Torres, Jaume",1
"Li, Yan","Torres, Jaume",1
"DeDiego, Marta L.","Usera, Fernando",1
"Nieto-Torres, Jose L.","Usera, Fernando",1
"Jimenez-GuardeÃ±o, Jose M.","Usera, Fernando",1
"Regla-Nava, Jose A.","Usera, Fernando",1
"CastaÃ±o-Rodriguez, Carlos","Usera, Fernando",1
"Fernandez-Delgado, Raul","Usera, Fernando",1
"Enjuanes, Luis","Usera, Fernando",1
"Wang, Jingqiang","Ye, Jia",2
"Li, Wei","Wang, Jingqiang",2
"Hu, Jianfei","Wang, Jingqiang",2
"Li, Dawei","Wang, Jingqiang",2
"Sun, Min","Wang, Jingqiang",1
"Wang, Jingqiang","Zeng, Haipan",1
"Tian, Xiangjun","Wang, Jingqiang",2
"Tan, Xuehai","Wang, Jingqiang",2
"Wang, Jingqiang","Zeng, Changqing",2
"Bi, Shengli","Wang, Jingqiang",1
"Hu, Jianfei","Ji, Jia",6
"Ji, Jia","Li, Dawei",2
"Ji, Jia","Sun, Min",1
"Ji, Jia","Zeng, Haipan",1
"Ji, Jia","Tan, Xuehai",2
"Ji, Jia","Xu, Ningzhi",1
"Ji, Jia","Zeng, Changqing",2
"Ye, Jia","Zhao, Xiaoqian",1
"Wen, Jie","Ye, Jia",4
"Hu, Jianfei","Ye, Jia",6
"Li, Dawei","Ye, Jia",2
"Sun, Min","Ye, Jia",1
"Ye, Jia","Zeng, Haipan",1
"Hu, Yongwu","Ye, Jia",5
"Tian, Xiangjun","Ye, Jia",3
"Tan, Xuehai","Ye, Jia",2
"Xu, Ningzhi","Ye, Jia",1
"Ye, Jia","Zeng, Changqing",2
"Li, Wei","Zhao, Xiaoqian",1
"Hu, Jianfei","Zhao, Xiaoqian",1
"Li, Dawei","Zhao, Xiaoqian",1
"Sun, Min","Zhao, Xiaoqian",1
"Zeng, Haipan","Zhao, Xiaoqian",1
"Tan, Xuehai","Zhao, Xiaoqian",1
"Xu, Ningzhi","Zhao, Xiaoqian",1
"Bi, Shengli","Zhao, Xiaoqian",1
"Li, Wei","Wen, Jie",3
"Hu, Jianfei","Wen, Jie",4
"Li, Dawei","Wen, Jie",2
"Sun, Min","Wen, Jie",1
"Wen, Jie","Zeng, Haipan",1
"Tan, Xuehai","Wen, Jie",2
"Bi, Shengli","Wen, Jie",2
"Hu, Jianfei","Li, Wei",4
"Li, Dawei","Li, Wei",2
"Li, Wei","Sun, Min",1
"Li, Wei","Zeng, Haipan",1
"Hu, Yongwu","Li, Wei",3
"Li, Wei","Tan, Xuehai",2
"Li, Wei","Xu, Ningzhi",1
"Li, Wei","Zeng, Changqing",2
"Hu, Jianfei","Li, Dawei",2
"Hu, Jianfei","Sun, Min",1
"Hu, Jianfei","Zeng, Haipan",1
"Hu, Jianfei","Hu, Yongwu",5
"Hu, Jianfei","Tian, Xiangjun",3
"Hu, Jianfei","Tan, Xuehai",2
"Hu, Jianfei","Xu, Ningzhi",1
"Hu, Jianfei","Zeng, Changqing",2
"Hu, Jianfei","Wang, Jian",6
"Bi, Shengli","Hu, Jianfei",3
"Hu, Jianfei","Yang, Huanming",6
"Li, Dawei","Sun, Min",1
"Li, Dawei","Zeng, Haipan",1
"Hu, Yongwu","Li, Dawei",2
"Li, Dawei","Tian, Xiangjun",2
"Li, Dawei","Tan, Xuehai",2
"Li, Dawei","Xu, Ningzhi",1
"Li, Dawei","Zeng, Changqing",2
"Li, Dawei","Wang, Jian",2
"Bi, Shengli","Li, Dawei",1
"Li, Dawei","Yang, Huanming",2
"Sun, Min","Zeng, Haipan",1
"Hu, Yongwu","Sun, Min",1
"Sun, Min","Tian, Xiangjun",1
"Sun, Min","Tan, Xuehai",1
"Sun, Min","Xu, Ningzhi",1
"Sun, Min","Zeng, Changqing",1
"Sun, Min","Wang, Jian",1
"Bi, Shengli","Sun, Min",1
"Sun, Min","Yang, Huanming",1
"Hu, Yongwu","Zeng, Haipan",1
"Tian, Xiangjun","Zeng, Haipan",1
"Tan, Xuehai","Zeng, Haipan",1
"Xu, Ningzhi","Zeng, Haipan",1
"Zeng, Changqing","Zeng, Haipan",1
"Wang, Jian","Zeng, Haipan",1
"Bi, Shengli","Zeng, Haipan",1
"Yang, Huanming","Zeng, Haipan",1
"Hu, Yongwu","Tan, Xuehai",2
"Hu, Yongwu","Xu, Ningzhi",1
"Bi, Shengli","Hu, Yongwu",3
"Tan, Xuehai","Tian, Xiangjun",2
"Tian, Xiangjun","Xu, Ningzhi",1
"Tan, Xuehai","Xu, Ningzhi",1
"Tan, Xuehai","Zeng, Changqing",2
"Tan, Xuehai","Wang, Jian",2
"Bi, Shengli","Tan, Xuehai",1
"Tan, Xuehai","Yang, Huanming",2
"Xu, Ningzhi","Zeng, Changqing",1
"Wang, Jian","Xu, Ningzhi",1
"Bi, Shengli","Xu, Ningzhi",1
"Xu, Ningzhi","Yang, Huanming",1
"Bi, Shengli","Zeng, Changqing",1
"Le Gouil, M.","Manuguerra, J.-C.",2
"Tseng, Sung-Pin","Wang, Sheng-Fan",1
"Wang, Sheng-Fan","Yen, Chia-Hung",1
"Wang, Sheng-Fan","Yang, Jyh-Yuan",1
"Tsao, Ching-Han","Wang, Sheng-Fan",1
"Shen, Chun-Wei","Wang, Sheng-Fan",1
"Chen, Kuan-Hsuan","Wang, Sheng-Fan",1
"Liu, Fu-Tong","Wang, Sheng-Fan",1
"Liu, Wu-Tse","Wang, Sheng-Fan",1
"Chen, Yi-Ming Arthur","Wang, Sheng-Fan",1
"Huang, Jason C.","Wang, Sheng-Fan",1
"Tseng, Sung-Pin","Yen, Chia-Hung",1
"Tseng, Sung-Pin","Yang, Jyh-Yuan",1
"Tsao, Ching-Han","Tseng, Sung-Pin",1
"Shen, Chun-Wei","Tseng, Sung-Pin",1
"Chen, Kuan-Hsuan","Tseng, Sung-Pin",1
"Liu, Fu-Tong","Tseng, Sung-Pin",1
"Liu, Wu-Tse","Tseng, Sung-Pin",1
"Chen, Yi-Ming Arthur","Tseng, Sung-Pin",1
"Huang, Jason C.","Tseng, Sung-Pin",1
"Yang, Jyh-Yuan","Yen, Chia-Hung",1
"Tsao, Ching-Han","Yen, Chia-Hung",1
"Shen, Chun-Wei","Yen, Chia-Hung",1
"Chen, Kuan-Hsuan","Yen, Chia-Hung",1
"Liu, Fu-Tong","Yen, Chia-Hung",1
"Liu, Wu-Tse","Yen, Chia-Hung",1
"Chen, Yi-Ming Arthur","Yen, Chia-Hung",1
"Huang, Jason C.","Yen, Chia-Hung",1
"Tsao, Ching-Han","Yang, Jyh-Yuan",1
"Shen, Chun-Wei","Yang, Jyh-Yuan",1
"Chen, Kuan-Hsuan","Yang, Jyh-Yuan",1
"Liu, Fu-Tong","Yang, Jyh-Yuan",1
"Liu, Wu-Tse","Yang, Jyh-Yuan",1
"Chen, Yi-Ming Arthur","Yang, Jyh-Yuan",1
"Huang, Jason C.","Yang, Jyh-Yuan",1
"Shen, Chun-Wei","Tsao, Ching-Han",1
"Chen, Kuan-Hsuan","Tsao, Ching-Han",1
"Liu, Fu-Tong","Tsao, Ching-Han",1
"Liu, Wu-Tse","Tsao, Ching-Han",1
"Chen, Yi-Ming Arthur","Tsao, Ching-Han",1
"Huang, Jason C.","Tsao, Ching-Han",1
"Chen, Kuan-Hsuan","Shen, Chun-Wei",1
"Liu, Fu-Tong","Shen, Chun-Wei",1
"Liu, Wu-Tse","Shen, Chun-Wei",1
"Chen, Yi-Ming Arthur","Shen, Chun-Wei",1
"Huang, Jason C.","Shen, Chun-Wei",1
"Chen, Kuan-Hsuan","Liu, Fu-Tong",1
"Chen, Kuan-Hsuan","Liu, Wu-Tse",1
"Chen, Kuan-Hsuan","Chen, Yi-Ming Arthur",1
"Chen, Kuan-Hsuan","Huang, Jason C.",1
"Liu, Fu-Tong","Liu, Wu-Tse",1
"Chen, Yi-Ming Arthur","Liu, Fu-Tong",1
"Huang, Jason C.","Liu, Fu-Tong",1
"Chen, Yi-Ming Arthur","Liu, Wu-Tse",1
"Huang, Jason C.","Liu, Wu-Tse",1
"Chen, Yi-Ming Arthur","Huang, Jason C.",1
"Chen, Ming","Li, Yan",1
"Cao, Hongwei","Li, Yan",1
"Li, Yan","Zhu, Yuanfeng",1
"Li, Yan","Zheng, Jiang",1
"Li, Yan","Zhou, Hong",1
"Cao, Hongwei","Chen, Ming",1
"Chen, Ming","Zhu, Yuanfeng",1
"Chen, Ming","Zheng, Jiang",1
"Chen, Ming","Zhou, Hong",1
"Cao, Hongwei","Zhu, Yuanfeng",1
"Cao, Hongwei","Zheng, Jiang",1
"Cao, Hongwei","Zhou, Hong",1
"Zheng, Jiang","Zhu, Yuanfeng",1
"Zhou, Hong","Zhu, Yuanfeng",1
"Zheng, Jiang","Zhou, Hong",1
"Ar Gouilh, Meriadeg","Puechmaille, SÃ©bastien J.",1
"Ar Gouilh, Meriadeg","Diancourt, Laure",1
"Ar Gouilh, Meriadeg","Vandenbogaert, Mathias",1
"Ar Gouilh, Meriadeg","Serra-Cobo, Jordi",1
"Ar Gouilh, Meriadeg","Lopez RoÃ¯g, Marc",1
"Ar Gouilh, Meriadeg","Brown, Paul",1
"Ar Gouilh, Meriadeg","Moutou, FranÃ§ois",1
"Ar Gouilh, Meriadeg","Caro, ValÃ©rie",1
"Ar Gouilh, Meriadeg","Vabret, Astrid",1
"Ar Gouilh, Meriadeg","Manuguerra, Jean-Claude",1
"Diancourt, Laure","Puechmaille, SÃ©bastien J.",1
"Puechmaille, SÃ©bastien J.","Vandenbogaert, Mathias",1
"Puechmaille, SÃ©bastien J.","Serra-Cobo, Jordi",1
"Lopez RoÃ¯g, Marc","Puechmaille, SÃ©bastien J.",1
"Brown, Paul","Puechmaille, SÃ©bastien J.",1
"Moutou, FranÃ§ois","Puechmaille, SÃ©bastien J.",1
"Caro, ValÃ©rie","Puechmaille, SÃ©bastien J.",1
"Puechmaille, SÃ©bastien J.","Vabret, Astrid",1
"Manuguerra, Jean-Claude","Puechmaille, SÃ©bastien J.",1
"Diancourt, Laure","Vandenbogaert, Mathias",1
"Diancourt, Laure","Serra-Cobo, Jordi",1
"Diancourt, Laure","Lopez RoÃ¯g, Marc",1
"Brown, Paul","Diancourt, Laure",1
"Diancourt, Laure","Moutou, FranÃ§ois",1
"Caro, ValÃ©rie","Diancourt, Laure",1
"Diancourt, Laure","Vabret, Astrid",1
"Diancourt, Laure","Manuguerra, Jean-Claude",1
"Serra-Cobo, Jordi","Vandenbogaert, Mathias",1
"Lopez RoÃ¯g, Marc","Vandenbogaert, Mathias",1
"Brown, Paul","Vandenbogaert, Mathias",1
"Moutou, FranÃ§ois","Vandenbogaert, Mathias",1
"Caro, ValÃ©rie","Vandenbogaert, Mathias",1
"Vabret, Astrid","Vandenbogaert, Mathias",1
"Manuguerra, Jean-Claude","Vandenbogaert, Mathias",1
"Lopez RoÃ¯g, Marc","Serra-Cobo, Jordi",1
